EVENT_ID,EVENT_TIME,PROCESSED_TIME,UPDATED_TIME,DEVICE_ID,SESSION_ID,VIEW_ID,EVENT_TYPE,EVENT_PROPERTIES,SOURCE_TYPE,SOURCE_PROPERTIES
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_gP8hc0nQPe6,2023-06-02 11:09:59.507,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#from-month.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_7vU2Gtpo34O,2023-06-02 11:09:36.329,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,navigate,"{
  ""navigate_reason"": ""navigate""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_i7a5xi7njzq,2023-06-02 11:09:37.781,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,load,"{
  ""dom_content_time_millis"": 3606,
  ""first_paint_time_millis"": 3611,
  ""largest_paint_time_millis"": 4312,
  ""load_time_millis"": 5576
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_c1K7qzs4Agg,2023-06-02 11:34:41.265,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,cumulative_layout_shift,"{
  ""cumulative_layout_shift"": 0.005153516899485031
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_ewn8MGuQUHo,2023-06-02 11:34:42.776,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,click,"{
  ""target"": {
    ""raw_selector"": ""html.js.shopify-features__smart-payment-buttons--enabled body.gradient main#MainContent.content-for-layout.focus-none[role=\""main\""] section#shopify-section-template--14717345464413__main.section.shopify-section section.page-width.section-template--14717345464413__main-padding div.grid.grid--1-col.grid--2-col-tablet.product.product--large.product--stacked div.grid__item.product__info-wrapper div#ProductInfo-template--14717345464413__main.product__info-container.product__info-container--sticky div.product-form__input.product-form__quantity quantity-input.quantity button.no-js-hidden.quantity__button"",
    ""text"": ""\n                   Increase quantity for Duffel Bag \n                   \n   \n \n\n                ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_5AxhpkqO2KB,2023-06-02 11:09:37.809,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,custom,"{
  ""event_name"": ""Experiment"",
  ""event_properties"": {
    ""campaign_id_int"": 997728,
    ""campaign_name_str"": ""Button Color"",
    ""variation_id_int"": 0,
    ""variation_name_str"": ""Original""
  }
}",web,"{
  ""entrypoint"": ""event"",
  ""initial_referrer"": {},
  ""integration"": ""ABTasty"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_6zIRi5bTn9S_cmIToPXFfuW,2023-06-02 11:34:27.981,2023-06-02 11:34:58.857,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,5519388861709771544,load,"{
  ""dom_content_time_millis"": 1196,
  ""first_paint_time_millis"": 790,
  ""largest_paint_time_millis"": 2989,
  ""load_time_millis"": 2104
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_iKQ11UzFxL4,2023-06-02 11:10:09.214,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,cumulative_layout_shift,"{
  ""cumulative_layout_shift"": 0.2648202092385956
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/favorites"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/favorites""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_jb7nAsvLXVS,2023-06-02 11:09:59.507,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#to-year.mobile-date-picker"",
    ""text"": ""****""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_5H2S4xCYNf2_5UjQaQ5grvj,2023-06-02 11:34:44.666,2023-06-02 11:34:47.161,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,4779218656240254408,click,"{
  ""target"": {
    ""raw_selector"": ""html.js.shopify-features__smart-payment-buttons--enabled body.gradient main#MainContent.content-for-layout.focus-none[role=\""main\""] section#shopify-section-template--14717345464413__main.section.shopify-section section.page-width.section-template--14717345464413__main-padding div.grid.grid--1-col.grid--2-col-tablet.product.product--large.product--stacked div.grid__item.product__info-wrapper div#ProductInfo-template--14717345464413__main.product__info-container.product__info-container--sticky div product-form.product-form form#product-form-template--14717345464413__main.form div.product-form__buttons button.button.button--full-width.button--secondary.product-form__submit"",
    ""text"": ""\n                         Add to cart\n \n                         \n                           \n                             \n                           \n                         \n                    ""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/products/duffel-bag"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/products/duffel-bag""
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_1IngN0WwS2a_7g5IOi4Hd5y,2023-06-02 11:34:47.774,2023-06-02 11:44:44.878,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,1440012126242493758,consent,"{
  ""consent_action_type"": ""report_consent"",
  ""consent_scope"": ""document""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_6zIRi5bTn9S_92QfpokSnir,2023-06-02 11:34:26.864,2023-06-02 11:34:58.857,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,5519388861709771544,navigate,"{
  ""navigate_reason"": ""navigate""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_dRFdkLWhi84,2023-06-02 11:09:36.329,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,consent,"{
  ""consent_action_type"": ""report_consent"",
  ""consent_scope"": ""document""
}",web,"{
  ""initial_referrer"": {},
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_3MP3lGpGjsp,2023-06-02 11:09:49.442,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,click,"{
  ""target"": {
    ""raw_selector"": ""html body div.MuiDrawer-modal.MuiDrawer-root.MuiModal-root.css-y28f86[role=\""presentation\""] div.MuiDrawer-paper.MuiDrawer-paperAnchorRight.MuiPaper-elevation.MuiPaper-elevation16.MuiPaper-root.css-1ab2xsx div.MuiBox-root.css-1hskriy[role=\""presentation\""] ul.MuiList-padding.MuiList-root.css-1ontqvh li#mobile-login-button.MuiListItem-gutters.MuiListItem-root.css-1tpp0wj div.MuiButtonBase-root.MuiListItemButton-gutters.MuiListItemButton-root.css-1uwabd6.drop-down-item[role=\""button\""] div.MuiListItemText-root.css-1tsvksn span.MuiListItemText-primary.MuiTypography-body1.MuiTypography-root.css-yb0lig"",
    ""text"": ""Login""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_kyI68CBl3vL,2023-06-02 11:09:55.722,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div.MuiModal-root.css-8ndowl[role=\""presentation\""] div#login-modal.MuiBox-root.css-cjsmap div div div.Mui-focused.MuiInput-root.MuiInput-underline.MuiInputBase-colorPrimary.MuiInputBase-root.css-1up7ebe[data-element=\""login-email-input\""] input#login-email-input.MuiInput-input.MuiInputBase-input.css-mnn31[type=\""text\""]"",
    ""text"": ""*********************""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
qaDVbdjwc_oHMFZcf84_7znjq3WIs2b_fiSmfMHX7hy,2023-06-02 11:09:37.629,2023-06-02 11:24:05.593,2023-06-02 12:11:32.532,5714326485741568,5394356839133184,6353983803725721815,change,"{
  ""target"": {
    ""masked"": true,
    ""raw_selector"": ""html body div#root div.App[data-component=\""App\""] div div div div select#from-month.mobile-date-picker"",
    ""text"": ""*""
  }
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Tokyo"",
    ""country"": ""JP"",
    ""lat_long"": ""35.6893,139.6899"",
    ""region"": ""13""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://www.cargorentalsfs.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""www.cargorentalsfs.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""14.4"",
    ""device"": ""Mobile"",
    ""operating_system"": ""iOS"",
    ""raw_user_agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) Safari/14.4 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_6zIRi5bTn9S_bdIVgGuvnOS,2023-06-02 11:34:38.888,2023-06-02 11:34:58.857,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,5519388861709771544,cumulative_layout_shift,{},web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
tkNdbwxtC_r8OYvPTAk_1IngN0WwS2a_809PdQpczND,2023-06-02 11:34:48.558,2023-06-02 11:44:44.878,2023-06-02 12:11:32.532,6405090645651456,5926251217825792,1440012126242493758,load,"{
  ""dom_content_time_millis"": 759,
  ""first_paint_time_millis"": 849,
  ""largest_paint_time_millis"": 854,
  ""load_time_millis"": 1560
}",web,"{
  ""entrypoint"": ""web client"",
  ""initial_referrer"": {},
  ""integration"": ""fs"",
  ""location"": {
    ""city"": ""Council Bluffs"",
    ""country"": ""US"",
    ""lat_long"": ""41.2591,-95.8517"",
    ""region"": ""IA""
  },
  ""origin"": ""dom"",
  ""url"": {
    ""full_url"": ""https://cargo-merch.myshopify.com/?org=o-1JAYTB-na1&env=prod&realm=na"",
    ""host"": ""cargo-merch.myshopify.com"",
    ""path"": ""/"",
    ""query"": {
      ""env"": {
        ""values"": [
          ""prod""
        ]
      },
      ""org"": {
        ""values"": [
          ""o-1JAYTB-na1""
        ]
      },
      ""realm"": {
        ""values"": [
          ""na""
        ]
      }
    }
  },
  ""user_agent"": {
    ""browser"": ""Safari"",
    ""browser_version"": ""87.0"",
    ""device"": ""Desktop"",
    ""operating_system"": ""Windows"",
    ""raw_user_agent"": ""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/87.0 Safari/537.36""
  }
}"
